STATE,TRACT,P012A002,P012A026,P012B001,P012B002,P012B026,P012C001,P012C002,P012C026,P012D001,P012D002,P012D026,P012E001,P012E002,P012E026,P012F001,P012F002,P012F026,P012G001,P012G002,P012G026,P012H001,P012H002,P012H026,P012I001,P012I002,P012I026,P013001,P013A001,P013B001,P013C001,P013D001,P013E001,P013F001,P013G001,P013H001,P013I001,state,county,tract
42,012600,958,989,45,26,19,1,1,0,20,14,6,0,0,0,58,27,31,25,14,11,131,62,69,1889,931,958,39.6,40,21,34,35,0,21,12,20,41,42,011,012600
42,012700,3378,3598,90,45,45,1,1,0,64,26,38,0,0,0,95,51,44,51,22,29,159,85,74,6922,3349,3573,42.7,43,39,58,36,0,21,21,21,43,42,011,012700
42,012800,1693,1912,28,19,9,2,1,1,14,7,7,1,1,0,76,38,38,33,18,15,204,97,107,3490,1642,1848,42.9,43,30,42,37,40,24,18,23,44,42,011,012800
42,012900,3594,3572,21,13,8,6,3,3,29,15,14,3,1,2,17,9,8,30,11,19,71,35,36,7117,3570,3547,40.6,40,38,39,26,42,26,12,26,40,42,011,012900
42,013000,3054,2906,332,161,171,5,3,2,21,5,16,2,2,0,20,16,4,37,20,17,42,31,11,5949,3047,2902,39.0,39,18,43,32,36,29,35,27,39,42,011,013000
42,013100,2552,2649,10,6,4,4,1,3,18,5,13,7,3,4,4,1,3,26,15,11,18,8,10,5189,2548,2641,39.2,39,30,17,29,10,14,29,29,39,42,011,013100
42,013200,1867,2027,8,4,4,1,1,0,14,6,8,0,0,0,5,4,1,18,11,7,29,14,15,3876,1860,2016,39.6,40,12,58,23,0,27,9,25,40,42,011,013200
42,013300,4250,4122,37,24,13,8,5,3,29,11,18,0,0,0,26,15,11,49,29,20,72,42,30,8334,4230,4104,37.9,38,16,46,38,0,29,11,19,38,42,011,013300
42,013401,3751,3678,15,7,8,3,0,3,21,6,15,0,0,0,15,9,6,58,31,27,88,44,44,7369,3724,3645,39.3,39,36,44,24,0,34,19,22,39,42,011,013401
42,013402,1582,1521,9,4,5,4,2,2,5,2,3,0,0,0,2,1,1,3,1,2,9,4,5,3096,1578,1518,38.6,38,38,50,17,0,23,22,37,38,42,011,013402
42,013500,3766,3736,59,31,28,7,4,3,89,48,41,0,0,0,60,32,28,53,22,31,190,87,103,7397,3721,3676,35.8,36,28,38,31,0,25,17,19,36,42,011,013500
42,013600,1894,2036,11,7,4,0,0,0,16,7,9,0,0,0,39,27,12,22,11,11,69,46,23,3900,1875,2025,36.7,37,24,0,34,0,19,19,23,37,42,011,013600
42,013700,3956,3939,77,58,19,10,5,5,25,9,16,2,1,1,98,74,24,34,17,17,207,152,55,7789,3880,3909,40.4,40,36,32,32,62,26,20,27,41,42,011,013700
42,013800,1899,2129,14,3,11,5,4,1,13,3,10,0,0,0,20,10,10,34,16,18,34,17,17,4010,1890,2120,40.5,41,34,49,18,0,15,15,21,41,42,011,013800
42,013900,3817,3676,29,20,9,9,4,5,15,6,9,0,0,0,18,7,11,49,24,25,63,34,29,7459,3797,3662,38.9,39,38,37,26,0,36,16,23,39,42,011,013900
42,014000,2323,2592,50,42,8,5,4,1,45,23,22,0,0,0,27,20,7,25,8,17,49,30,19,4895,2312,2583,24.5,24,22,22,28,0,21,21,21,24,42,011,014000
42,014100,2796,3442,124,74,50,5,3,2,37,16,21,8,6,2,21,11,10,53,26,27,93,43,50,6170,2765,3405,21.7,21,21,21,22,19,21,20,20,21,42,011,014100
42,014200,3627,3848,19,10,9,9,6,3,18,11,7,0,0,0,13,10,3,22,10,12,70,38,32,7423,3601,3822,39.6,39,18,16,25,0,34,21,32,39,42,011,014200
42,010101,2022,2110,6,4,2,1,0,1,7,2,5,0,0,0,0,0,0,16,11,5,10,3,7,4123,2020,2103,39.5,39,19,73,18,0,0,16,35,39,42,013,010101
42,010102,1233,1587,14,7,7,3,2,1,3,1,2,0,0,0,6,1,5,16,11,5,22,9,13,2803,1225,1578,40.1,40,48,45,52,0,22,49,25,40,42,013,010102
42,010103,1238,1373,4,3,1,3,3,0,3,1,2,0,0,0,2,2,0,9,4,5,8,6,2,2606,1234,1372,39.5,39,26,34,19,0,8,44,17,39,42,013,010103
42,010401,941,1051,2,2,0,1,1,0,4,1,3,0,0,0,4,3,1,13,6,7,18,12,6,1985,936,1049,37.3,37,18,30,31,0,21,25,20,37,42,013,010401
42,010402,3106,3159,6,2,4,11,8,3,11,2,9,1,1,0,5,3,2,29,13,16,18,8,10,6249,3099,3150,40.5,40,31,31,35,2,60,41,37,40,42,013,010402
42,010500,1952,2043,18,11,7,4,2,2,3,0,3,0,0,0,1,1,0,25,13,12,12,6,6,3985,1948,2037,41.9,41,41,58,43,0,11,28,32,42,42,013,010500
42,010600,1218,1255,20,8,12,1,0,1,20,8,12,0,0,0,0,0,0,10,4,6,10,6,4,2465,1212,1253,45.4,45,28,48,37,0,0,8,12,45,42,013,010600
42,010700,3042,3249,32,20,12,3,2,1,29,14,15,2,0,2,8,4,4,18,10,8,29,15,14,6269,3032,3237,40.1,40,20,42,33,33,24,19,27,40,42,013,010700
42,010800,1818,1858,32,18,14,4,2,2,5,2,3,0,0,0,1,0,1,22,9,13,14,5,9,3665,1815,1850,38.8,38,37,41,41,0,22,39,25,38,42,013,010800
42,010900,3665,3802,32,17,15,3,1,2,141,70,71,0,0,0,6,4,2,45,24,21,43,23,20,7433,3648,3785,42.1,42,40,11,39,0,53,17,37,42,42,013,010900
42,011001,1944,1967,5,4,1,0,0,0,13,6,7,0,0,0,3,2,1,12,6,6,6,3,3,3906,1942,1964,38.2,38,30,0,41,0,31,22,23,38,42,013,011001
42,011002,2126,2054,41,26,15,0,0,0,14,4,10,3,2,1,0,0,0,16,5,11,7,4,3,4173,2122,2051,48.9,49,40,0,29,7,0,9,48,49,42,013,011002
42,011100,2885,3108,18,12,6,2,1,1,21,9,12,0,0,0,7,5,2,29,18,11,29,16,13,5974,2878,3096,41.3,41,25,47,42,0,17,32,28,41,42,013,011100
42,011200,2459,2812,44,32,12,9,3,6,14,7,7,0,0,0,3,0,3,27,18,9,26,12,14,5253,2451,2802,41.6,41,34,22,22,0,32,22,20,41,42,013,011200
42,011300,2709,3031,8,5,3,2,2,0,2,1,1,0,0,0,1,1,0,21,11,10,17,8,9,5726,2702,3024,40.2,40,26,56,54,0,55,19,37,40,42,013,011300
42,011400,1143,1249,4,4,0,1,1,0,9,2,7,5,4,1,1,0,1,6,4,2,1,1,0,2391,1142,1249,38.1,38,29,20,14,19,10,5,13,38,42,013,011400
42,011500,2758,2682,12,6,6,7,3,4,7,3,4,0,0,0,4,1,3,30,16,14,11,6,5,5436,2755,2681,38.8,39,14,42,16,0,14,27,17,39,42,013,011500
42,011600,1844,2019,6,4,2,3,2,1,1,0,1,0,0,0,7,2,5,24,14,10,14,6,8,3855,1840,2015,37.0,37,13,29,53,0,19,16,24,37,42,013,011600
42,100200,1091,1226,3,3,0,1,0,1,4,2,2,0,0,0,5,1,4,11,3,8,8,2,6,2310,1089,1221,44.0,44,28,20,46,0,4,16,19,44,42,013,100200
42,100300,1485,1703,91,48,43,0,0,0,5,2,3,1,0,1,0,0,0,32,19,13,6,4,2,3183,1482,1701,36.0,36,27,0,33,31,0,22,27,36,42,013,100300
42,100400,782,868,147,77,70,5,2,3,0,0,0,0,0,0,2,2,0,27,16,11,13,8,5,1644,779,865,34.9,35,41,8,0,0,24,13,23,35,42,013,100400
42,100500,1592,1791,182,103,79,5,5,0,11,4,7,2,1,1,18,11,7,64,28,36,31,16,15,3369,1587,1782,34.9,35,33,51,29,9,17,9,15,35,42,013,100500
42,100600,1352,1499,52,25,27,5,1,4,1,1,0,0,0,0,7,6,1,20,12,8,17,8,9,2843,1350,1493,35.8,36,26,39,19,0,40,12,28,36,42,013,100600
42,100700,1088,1359,101,53,48,6,2,4,9,4,5,0,0,0,11,6,5,56,26,30,32,17,15,2440,1085,1355,30.2,31,20,11,24,0,16,9,20,31,42,013,100700
42,100800,1067,1171,87,42,45,1,1,0,35,19,16,0,0,0,16,7,9,15,4,11,37,20,17,2220,1056,1164,20.2,20,19,41,19,0,18,19,19,20,42,013,100800
42,100900,2256,2256,36,23,13,3,3,0,7,2,5,0,0,0,7,5,2,31,15,16,34,19,15,4490,2244,2246,35.4,35,20,29,23,0,27,22,21,35,42,013,100900
42,101100,749,868,36,17,19,1,0,1,5,2,3,0,0,0,1,0,1,11,7,4,5,0,5,1614,749,865,42.4,42,22,2,53,0,10,14,10,42,42,013,101100
42,101200,1758,2080,41,19,22,0,0,0,19,6,13,0,0,0,10,3,7,9,2,7,24,10,14,3823,1751,2072,43.9,44,18,0,50,0,15,29,42,44,42,013,101200
42,101400,1835,2037,101,60,41,8,7,1,14,5,9,4,4,0,14,7,7,42,28,14,51,31,20,3850,1824,2026,35.0,35,28,30,22,21,16,9,25,35,42,013,101400
42,101500,1700,1994,11,6,5,0,0,0,15,8,7,0,0,0,1,1,0,10,1,9,11,3,8,3684,1698,1986,44.1,44,51,0,35,0,25,13,27,44,42,013,101500
42,101600,1573,1836,111,73,38,5,2,3,8,6,2,1,1,0,0,0,0,28,13,15,32,22,10,3381,1555,1826,35.6,35,34,42,31,26,0,15,34,35,42,013,101600
42,101700,1850,2031,76,40,36,3,1,2,14,8,6,0,0,0,11,6,5,34,13,21,37,18,19,3858,1839,2019,35.4,35,31,2,40,0,3,10,30,35,42,013,101700
42,101800,1385,1695,15,7,8,3,2,1,8,2,6,0,0,0,7,3,4,10,5,5,5,3,2,3079,1384,1695,42.3,42,28,26,18,0,18,9,48,42,42,013,101800
42,101900,618,952,141,86,55,5,2,3,1,0,1,0,0,0,11,6,5,11,6,5,24,11,13,1556,613,943,55.0,57,36,52,52,0,22,24,38,57,42,013,101900
42,980100,2068,2053,14,11,3,12,5,7,8,2,6,0,0,0,7,2,5,25,15,10,38,15,23,4097,2058,2039,37.5,37,12,11,19,0,9,36,23,37,42,015,980100
42,980200,2579,2508,10,6,4,26,9,17,7,4,3,2,2,0,2,0,2,43,19,24,18,12,6,5075,2571,2504,38.2,38,11,41,41,26,13,29,26,38,42,015,980200
42,980300,2585,3049,36,23,13,10,4,6,73,38,35,0,0,0,9,4,5,51,29,22,41,24,17,5604,2567,3037,38.9,39,30,26,30,0,31,14,24,39,42,015,980300
42,980400,1477,1864,31,17,14,5,3,2,10,5,5,0,0,0,8,2,6,20,8,12,34,16,18,3321,1465,1856,39.4,39,51,33,23,0,23,14,17,39,42,015,980400
42,980500,2813,3047,25,16,9,17,6,11,89,41,48,0,0,0,16,7,9,38,14,24,35,15,20,5843,2804,3039,40.1,40,43,26,33,0,21,17,23,40,42,015,980500
42,980600,2228,2235,18,7,11,9,7,2,5,3,2,0,0,0,4,2,2,22,9,13,25,14,11,4443,2217,2226,38.7,38,8,45,36,0,22,31,16,38,42,015,980600
42,980700,2146,2477,8,2,6,8,5,3,14,6,8,1,0,1,15,7,8,12,6,6,21,14,7,4610,2137,2473,40.0,40,10,65,37,51,20,37,33,40,42,015,980700
42,980800,1969,2011,22,13,9,14,7,7,4,3,1,0,0,0,3,2,1,22,10,12,22,8,14,3961,1963,1998,39.3,39,11,17,32,0,27,33,32,39,42,015,980800
42,980900,2672,2731,11,7,4,28,17,11,22,7,15,0,0,0,16,7,9,34,17,17,41,17,24,5378,2662,2716,40.2,40,28,36,34,0,14,19,26,40,42,015,980900
42,981000,1393,1521,26,19,7,11,6,5,36,14,22,0,0,0,4,2,2,33,15,18,36,18,18,2886,1378,1508,37.8,38,22,36,34,0,11,17,24,38,42,015,981000
42,981100,1406,1512,5,3,2,10,4,6,4,1,3,0,0,0,5,2,3,35,16,19,24,9,15,2899,1399,1500,39.6,39,12,27,29,0,6,16,20,39,42,015,981100
42,981200,2576,2450,9,3,6,30,15,15,7,2,5,1,0,1,18,12,6,46,25,21,32,20,12,5014,2570,2444,38.5,38,32,32,16,63,19,24,17,38,42,015,981200
42,981300,2081,2012,12,11,1,9,4,5,3,1,2,0,0,0,5,4,1,26,12,14,14,8,6,4085,2077,2008,38.9,38,9,54,19,0,19,36,35,38,42,015,981300
42,981400,1957,2051,24,11,13,4,1,3,3,2,1,0,0,0,9,6,3,29,16,13,17,9,8,4003,1954,2049,37.1,37,14,15,44,0,11,19,16,37,42,015,981400
42,100102,1261,1192,96,42,54,6,3,3,160,77,83,2,1,1,19,5,14,35,17,18,54,22,32,2414,1244,1170,38.3,40,33,61,29,32,28,26,26,40,42,017,100102
42,100103,1062,1057,203,111,92,11,8,3,19,9,10,1,1,0,33,15,18,34,22,12,96,50,46,2067,1033,1034,37.0,39,23,32,35,29,31,19,28,39,42,017,100103
42,100104,1372,1556,412,183,229,19,10,9,905,461,444,4,2,2,61,33,28,146,70,76,213,106,107,2804,1313,1491,37.7,40,30,37,34,52,28,29,27,41,42,017,100104
42,100105,1620,1677,47,29,18,4,1,3,37,16,21,1,0,1,6,2,4,14,4,10,52,23,29,3256,1601,1655,40.0,40,21,43,33,37,23,14,26,40,42,017,100105
42,100201,1688,1690,777,368,409,11,4,7,78,39,39,1,1,0,31,15,16,46,24,22,75,40,35,3349,1673,1676,38.2,38,41,32,31,50,25,23,26,38,42,017,100201
42,100206,1890,1954,202,91,111,3,3,0,297,136,161,3,0,3,24,8,16,74,29,45,114,50,64,3775,1856,1919,35.3,36,35,24,31,3,29,25,28,36,42,017,100206
42,100207,1561,1605,298,127,171,7,3,4,244,111,133,0,0,0,56,29,27,71,31,40,136,70,66,3108,1527,1581,38.3,40,27,42,33,0,23,28,27,40,42,017,100207
42,100208,2379,2194,648,327,321,12,8,4,444,236,208,12,11,1,561,408,153,191,116,75,1159,820,339,4057,2025,2032,33.3,36,31,31,30,22,26,21,25,38,42,017,100208
42,100209,3083,3122,706,351,355,25,10,15,795,407,388,1,1,0,70,30,40,156,84,72,261,128,133,6054,3003,3051,32.8,34,30,36,30,58,24,22,27,34,42,017,100209
42,100210,3295,3353,266,148,118,7,4,3,377,179,198,0,0,0,32,15,17,88,43,45,128,63,65,6576,3260,3316,36.3,36,33,52,35,0,30,31,29,36,42,017,100210
42,100211,2776,3050,255,124,131,12,4,8,302,164,138,1,1,0,55,25,30,87,44,43,136,64,72,5756,2743,3013,39.1,40,35,42,31,57,29,24,28,40,42,017,100211
42,100212,2018,1988,137,59,78,9,8,1,202,93,109,4,0,4,13,6,7,25,16,9,81,37,44,3949,1992,1957,36.2,36,35,19,35,46,22,12,26,36,42,017,100212
42,100302,2546,2408,37,23,14,24,15,9,26,14,12,1,0,1,43,28,15,33,15,18,112,70,42,4890,2507,2383,36.7,36,36,37,33,0,30,23,27,37,42,017,100302
42,100303,1577,1665,1581,684,897,9,5,4,55,25,30,0,0,0,186,112,74,142,70,72,419,240,179,3039,1457,1582,35.4,40,27,32,35,0,28,16,26,41,42,017,100303
42,100304,977,845,422,231,191,2,0,2,59,38,21,3,2,1,74,40,34,49,29,20,168,99,69,1751,930,821,32.9,35,26,45,33,48,30,27,29,35,42,017,100304
42,100306,1284,1252,340,158,182,12,4,8,532,283,249,1,1,0,105,52,53,88,40,48,208,105,103,2442,1235,1207,36.4,38,25,31,38,60,26,24,26,38,42,017,100306
42,100307,2264,2249,253,126,127,9,6,3,103,50,53,0,0,0,75,41,34,72,32,40,261,142,119,4356,2176,2180,34.6,35,30,43,31,0,23,15,23,36,42,017,100307
42,100401,2872,2989,371,153,218,18,8,10,112,49,63,1,0,1,116,65,51,120,58,62,253,133,120,5733,2807,2926,34.9,35,28,34,36,28,23,24,21,35,42,017,100401
42,100402,3043,3130,212,97,115,8,2,6,44,23,21,3,1,2,60,27,33,75,41,34,194,100,94,6050,2979,3071,37.4,37,27,46,31,51,24,17,26,38,42,017,100402
42,100403,599,634,944,422,522,2,2,0,4,0,4,0,0,0,25,12,13,19,10,9,47,18,29,1225,596,629,37.0,42,29,41,75,0,38,49,25,42,42,017,100403
42,100404,2847,2987,237,109,128,6,1,5,47,25,22,11,3,8,85,46,39,87,48,39,178,86,92,5758,2809,2949,36.7,37,27,28,35,13,26,21,25,37,42,017,100404
42,100406,1716,1858,182,85,97,5,2,3,159,82,77,0,0,0,34,20,14,50,25,25,124,62,62,3514,1689,1825,35.9,36,30,43,34,0,28,23,28,36,42,017,100406
42,100407,657,682,21,14,7,0,0,0,5,1,4,0,0,0,13,8,5,9,5,4,23,13,10,1329,652,677,37.3,37,18,0,54,0,28,22,24,37,42,017,100407
42,100408,3320,3417,90,49,41,20,12,8,42,24,18,1,0,1,47,29,18,82,45,37,152,80,72,6650,3280,3370,35.8,36,34,31,39,41,28,14,19,36,42,017,100408
42,100500,1245,1258,28,13,15,6,3,3,6,2,4,0,0,0,51,25,26,37,18,19,115,56,59,2455,1222,1233,37.7,38,27,36,19,0,32,20,26,38,42,017,100500
42,100600,1579,1792,284,126,158,4,2,2,17,7,10,2,2,0,172,92,80,99,41,58,467,245,222,3149,1460,1689,37.5,39,29,27,43,15,29,19,29,39,42,017,100600
42,100700,1116,1292,560,261,299,5,2,3,11,5,6,1,0,1,224,103,121,134,76,58,562,270,292,2135,978,1157,33.6,37,26,39,34,38,27,15,25,37,42,017,100700
42,100803,2279,2310,79,42,37,15,7,8,87,42,45,0,0,0,36,21,15,59,26,33,90,48,42,4544,2257,2287,37.3,37,32,31,41,0,30,22,30,37,42,017,100803
42,100804,1813,1818,54,24,30,4,2,2,39,19,20,0,0,0,18,8,10,27,16,11,46,21,25,3601,1798,1803,41.6,41,50,27,41,0,20,36,27,41,42,017,100804
42,100805,2921,3138,71,35,36,12,7,5,68,33,35,0,0,0,28,15,13,43,27,16,83,41,42,6007,2895,3112,37.6,37,32,40,34,0,30,16,27,38,42,017,100805
42,100807,1306,1696,44,22,22,3,2,1,80,39,41,1,0,1,20,11,9,19,7,12,36,19,17,2980,1294,1686,45.7,46,51,19,32,19,26,14,40,46,42,017,100807
42,100808,2438,2687,38,18,20,2,2,0,129,65,64,0,0,0,20,8,12,28,15,13,61,28,33,5087,2421,2666,40.5,40,41,28,35,0,33,14,31,40,42,017,100808
42,100809,2337,2297,82,43,39,0,0,0,173,84,89,1,0,1,10,3,7,44,21,23,64,34,30,4585,2309,2276,36.0,36,35,0,41,42,31,17,32,36,42,017,100809
42,100810,1561,1684,88,45,43,8,4,4,101,48,53,0,0,0,11,4,7,20,10,10,47,18,29,3218,1552,1666,36.0,36,30,18,28,0,28,22,25,36,42,017,100810
42,100811,1765,1897,361,148,213,15,11,4,258,132,126,0,0,0,68,32,36,97,58,39,205,98,107,3546,1711,1835,32.9,33,31,32,32,0,27,19,25,34,42,017,100811
42,100900,3745,3740,110,64,46,6,1,5,126,65,61,0,0,0,32,11,21,74,36,38,125,64,61,7395,3694,3701,37.1,37,38,23,35,0,33,14,29,37,42,017,100900
42,101000,435,435,3,1,2,4,1,3,9,4,5,0,0,0,1,1,0,6,3,3,4,3,1,868,433,435,35.4,35,2,33,27,0,21,26,25,35,42,017,101000
42,101100,1053,1173,73,36,37,3,0,3,79,40,39,2,1,1,15,9,6,22,10,12,47,27,20,2195,1036,1159,32.1,33,22,13,29,21,27,20,21,33,42,017,101100
42,101200,425,449,30,14,16,1,0,1,13,7,6,0,0,0,4,3,1,5,2,3,10,6,4,867,421,446,39.0,38,58,35,42,0,36,30,33,38,42,017,101200
42,101300,848,767,301,188,113,3,2,1,29,10,19,0,0,0,15,12,3,18,10,8,52,37,15,1587,829,758,34.5,37,18,56,24,0,16,13,16,38,42,017,101300
42,101401,1915,1965,10,5,5,6,4,2,44,17,27,0,0,0,12,6,6,35,16,19,40,23,17,3856,1902,1954,42.4,42,32,39,31,0,25,25,36,42,42,017,101401
42,101403,3026,3144,35,19,16,2,1,1,56,25,31,0,0,0,24,14,10,28,12,16,46,26,20,6149,3014,3135,40.5,40,47,26,35,0,20,13,25,40,42,017,101403
42,101404,1131,1231,23,12,11,1,1,0,34,15,19,0,0,0,17,12,5,12,4,8,37,23,14,2343,1120,1223,44.0,44,41,24,34,0,29,12,35,44,42,017,101404
42,101405,3080,3079,139,67,72,3,2,1,130,70,60,2,1,1,27,16,11,65,38,27,149,70,79,6067,3036,3031,36.1,36,29,57,30,24,30,11,25,36,42,017,101405
42,101503,1848,1970,28,11,17,3,2,1,83,42,41,0,0,0,6,3,3,26,14,12,41,16,25,3787,1837,1950,43.9,44,32,33,30,0,42,14,36,44,42,017,101503
42,101504,1264,1641,14,7,7,0,0,0,43,23,20,1,1,0,2,1,1,12,5,7,15,9,6,2890,1255,1635,48.9,49,22,0,40,37,71,17,37,49,42,017,101504
42,101505,1640,1646,31,15,16,1,0,1,54,23,31,0,0,0,6,3,3,33,16,17,21,11,10,3271,1631,1640,41.3,41,61,31,37,0,15,14,26,41,42,017,101505
42,101506,2588,2673,49,34,15,6,3,3,57,26,31,2,1,1,16,9,7,21,12,9,50,30,20,5230,2570,2660,40.7,41,13,38,39,60,19,34,27,41,42,017,101506
42,101603,1435,1492,28,16,12,0,0,0,39,19,20,3,1,2,40,25,15,38,19,19,80,44,36,2893,1418,1475,36.0,36,33,0,21,36,25,13,23,36,42,017,101603
42,101605,1313,1431,548,258,290,18,11,7,166,84,82,1,0,1,528,312,216,191,85,106,1007,576,431,2357,1101,1256,30.2,34,20,35,34,12,24,13,24,37,42,017,101605
42,101607,1409,1653,31,11,20,2,1,1,33,17,16,0,0,0,12,4,8,20,8,12,37,19,18,3037,1394,1643,52.5,53,51,64,38,0,25,17,30,53,42,017,101607
42,101608,2089,2072,216,108,108,4,2,2,130,61,69,4,4,0,38,22,16,79,34,45,105,50,55,4110,2068,2042,34.0,35,20,34,29,32,22,9,22,35,42,017,101608
42,101609,2248,2333,48,24,24,4,2,2,74,35,39,2,0,2,25,15,10,19,10,9,61,32,29,4547,2231,2316,39.2,39,37,31,34,41,19,36,29,39,42,017,101609
42,101610,2295,2392,83,49,34,2,2,0,77,28,49,5,1,4,25,11,14,24,14,10,67,36,31,4652,2275,2377,39.2,39,30,12,34,24,22,14,27,39,42,017,101610
42,101611,3132,3264,84,44,40,5,2,3,105,52,53,5,3,2,27,11,16,42,21,21,97,50,47,6332,3097,3235,40.0,40,37,33,38,26,28,19,28,40,42,017,101611
42,101700,223,247,0,0,0,5,3,2,14,6,8,0,0,0,1,1,0,2,1,1,9,4,5,466,222,244,39.3,39,0,21,19,0,33,18,23,39,42,017,101700
42,101802,1990,1901,54,28,26,1,1,0,134,68,66,6,2,4,18,5,13,24,15,9,36,15,21,3875,1982,1893,33.3,33,36,21,32,37,27,11,22,33,42,017,101802
42,101803,2382,2339,86,42,44,2,2,0,84,44,40,1,1,0,16,10,6,31,13,18,61,38,23,4684,2356,2328,37.9,37,45,20,36,22,26,14,28,38,42,017,101803
42,101804,3903,4038,199,100,99,9,4,5,221,113,108,6,2,4,59,35,24,76,39,37,178,106,72,7839,3837,4002,35.6,36,30,28,34,14,24,17,24,36,42,017,101804
42,101900,1859,1907,41,18,23,3,1,2,58,27,31,0,0,0,2,0,2,30,14,16,45,22,23,3726,1838,1888,35.8,35,34,37,34,0,23,9,29,36,42,017,101900
42,102002,1350,1368,50,21,29,8,4,4,37,14,23,0,0,0,9,3,6,12,4,8,33,15,18,2689,1336,1353,38.5,38,38,23,18,0,34,37,16,38,42,017,102002
42,102003,1835,1817,43,21,22,4,3,1,46,21,25,0,0,0,8,4,4,29,15,14,53,25,28,3611,1815,1796,38.4,38,42,19,35,0,24,36,37,38,42,017,102003
42,102004,1851,2077,51,24,27,1,0,1,39,20,19,0,0,0,29,14,15,34,17,17,51,24,27,3906,1841,2065,39.7,40,37,42,36,0,31,25,34,40,42,017,102004
42,102102,1533,1533,19,9,10,5,0,5,15,10,5,2,1,1,1,1,0,22,10,12,18,6,12,3050,1528,1522,39.5,39,31,33,31,65,21,19,39,39,42,017,102102
42,102103,1922,1969,32,14,18,1,0,1,28,13,15,0,0,0,0,0,0,21,9,12,26,15,11,3873,1910,1963,35.5,35,35,35,33,0,0,33,39,35,42,017,102103
42,102104,2280,2374,135,67,68,5,3,2,88,44,44,1,0,1,39,22,17,77,35,42,133,65,68,4571,2243,2328,37.6,38,17,37,25,39,22,10,25,39,42,017,102104
42,102200,523,468,2,0,2,1,0,1,1,0,1,0,0,0,3,2,1,3,3,0,8,4,4,986,521,465,34.1,34,32,29,30,0,10,9,25,34,42,017,102200
42,102300,2551,2502,42,25,17,21,13,8,20,10,10,3,1,2,10,4,6,50,22,28,65,35,30,5010,2530,2480,36.5,36,37,41,37,15,31,23,28,36,42,017,102300
42,102400,4282,4349,52,31,21,14,4,10,47,22,25,0,0,0,32,22,10,52,24,28,120,56,64,8550,4247,4303,34.9,35,31,37,30,0,27,18,27,35,42,017,102400
42,102500,2229,2212,26,16,10,7,2,5,16,6,10,2,2,0,22,14,8,50,26,24,91,54,37,4388,2199,2189,33.9,34,30,33,30,21,26,12,24,34,42,017,102500
42,102600,909,1183,34,14,20,1,1,0,52,19,33,0,0,0,20,8,12,12,6,6,72,33,39,2047,886,1161,38.8,39,37,49,28,0,27,36,36,39,42,017,102600
42,102700,2017,2141,23,13,10,6,2,4,20,6,14,0,0,0,6,3,3,20,10,10,25,10,15,4142,2010,2132,43.0,43,33,62,46,0,35,26,18,43,42,017,102700
42,102801,1561,1457,21,8,13,2,1,1,25,9,16,1,1,0,15,13,2,14,9,5,19,13,6,3011,1557,1454,36.7,36,34,32,41,44,19,20,22,36,42,017,102801
42,102802,2721,2873,40,21,19,6,3,3,32,14,18,0,0,0,13,5,8,29,18,11,71,34,37,5536,2694,2842,38.1,38,26,16,34,0,15,16,30,38,42,017,102802
42,102900,513,524,6,3,3,0,0,0,7,2,5,0,0,0,5,2,3,4,1,3,9,3,6,1032,511,521,36.6,36,28,0,60,0,21,5,31,36,42,017,102900
42,103001,2221,2267,52,28,24,7,4,3,66,29,37,0,0,0,23,10,13,58,30,28,68,29,39,4443,2202,2241,36.8,37,29,37,33,0,26,16,31,37,42,017,103001
42,103002,2512,2558,40,24,16,4,2,2,49,17,32,0,0,0,15,6,9,48,23,25,63,30,33,5025,2488,2537,36.9,37,33,46,35,0,23,34,27,37,42,017,103002
42,103101,1208,1187,30,16,14,2,1,1,19,10,9,0,0,0,13,6,7,19,9,10,38,24,14,2371,1192,1179,35.1,35,25,31,38,0,23,18,25,35,42,017,103101
42,103102,957,982,27,16,11,4,1,3,27,15,12,4,2,2,54,38,16,25,15,10,84,55,29,1918,945,973,37.8,38,25,4,34,24,26,32,25,38,42,017,103102
42,103103,1936,2166,50,29,21,6,1,5,89,40,49,1,1,0,74,46,28,51,24,27,135,75,60,4041,1905,2136,36.4,36,35,32,36,52,24,12,25,37,42,017,103103
42,103200,589,672,5,1,4,0,0,0,6,1,5,0,0,0,5,3,2,6,3,3,16,11,5,1250,581,669,35.4,35,46,0,25,0,34,36,26,35,42,017,103200
42,103300,1110,1037,8,5,3,2,2,0,20,6,14,5,2,3,2,1,1,7,4,3,6,3,3,2143,1108,1035,40.0,40,54,47,15,58,43,14,37,40,42,017,103300
42,103400,2447,2447,30,16,14,5,4,1,5,3,2,0,0,0,9,6,3,20,9,11,43,23,20,4857,2428,2429,41.8,41,48,45,36,0,38,26,39,41,42,017,103400
42,103500,687,602,1,0,1,0,0,0,10,5,5,0,0,0,3,3,0,10,6,4,14,7,7,1279,682,597,40.8,41,33,0,17,0,45,17,38,41,42,017,103500
42,103600,430,426,1,1,0,0,0,0,2,0,2,0,0,0,3,1,2,1,0,1,5,3,2,851,427,424,40.0,40,33,0,22,0,31,56,28,40,42,017,103600
42,103700,1773,1684,18,13,5,1,0,1,4,0,4,4,3,1,5,3,2,28,16,12,21,13,8,3449,1769,1680,39.7,39,40,40,17,30,48,25,41,39,42,017,103700
