STATE	TRACT	COUNTY	gisjoin	fid	AREALAND	POP100	H001001	H002001	H002005	H003001	H003002	H003003	P001001	P002001	P002002	P002005	P003001	P003002	P003003	P003004	P003005	P003006	P003007	P003008	P003009	P003010	P003026	P003047	P003063	P003070	P004001	P004002	P004003	P012001	P012002	P012026	P012A001	P012A002	P012A026	P012B001	P012B002	P012B026	P012C001	P012C002	P012C026	P012D001	P012D002	P012D026	P012E001	P012E002	P012E026	P012F001	P012F002	P012F026	P012G001	P012G002	P012G026	P012H001	P012H002	P012H026	P012I001	P012I002	P012I026	P013001	P013A001	P013B001	P013C001	P013D001	P013E001	P013F001	P013G001	P013H001	P013I001
42	601700	7	42007601700	12253	26059676	3734	1450	1450	0	1450	1394	56	3734	3734	0	0	3734	3710	3625	68	6	5	2	4	24	24	0	0	0	0	3734	8	3726	3734	1836	1898	3625	1772	1853	68	43	25	6	3	3	5	1	4	2	1	1	4	4	0	24	12	12	8	3	5	3618	1770	1848	40	40	32	38	26	7	4	7	20	40
42	601800	7	42007601800	14120	84612394	7076	2879	2879	0	2879	2736	143	7076	7076	0	0	7076	7037	7004	12	9	11	0	1	39	36	2	0	1	0	7076	24	7052	7076	3542	3534	7004	3508	3496	12	6	6	9	3	6	11	5	6	0	0	0	1	0	1	39	20	19	24	10	14	6988	3501	3487	40	40	28	27	44	0	17	27	24	40
42	601900	7	42007601900	12121	9884383	3129	1268	1268	0	1268	1213	55	3129	3129	0	0	3129	3097	2977	114	3	3	0	0	32	31	1	0	0	0	3129	6	3123	3129	1541	1588	2977	1463	1514	114	59	55	3	0	3	3	3	0	0	0	0	0	0	0	32	16	16	6	3	3	2973	1460	1513	41	42	38	31	8	0	0	10	41	42
42	602000	7	42007602000	12212	1028830	623	293	293	0	293	283	10	623	623	0	0	623	619	597	22	0	0	0	0	4	4	0	0	0	0	623	1	622	623	293	330	597	277	320	22	13	9	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	1	0	1	597	277	320	45	46	40	0	0	0	0	10	14	46
42	602100	7	42007602100	12122	1515150	4014	1900	1900	0	1900	1732	168	4014	4014	0	0	4014	3941	3364	537	9	8	0	23	73	70	3	0	0	0	4014	37	3977	4014	1850	2164	3364	1521	1843	537	274	263	9	5	4	8	3	5	0	0	0	23	11	12	73	36	37	37	15	22	3348	1518	1830	38	39	36	53	43	0	12	15	19	39
42	602200	7	42007602200	12210	1791310	739	361	361	0	361	335	26	739	739	0	0	739	729	658	65	1	3	0	2	10	10	0	0	0	0	739	4	735	739	350	389	658	312	346	65	30	35	1	0	1	3	1	2	0	0	0	2	1	1	10	6	4	4	2	2	657	312	345	41	41	49	47	49	0	15	14	31	41
42	602300	7	42007602300	12372	1237070	2621	1356	1356	0	1356	1232	124	2621	2621	0	0	2621	2611	2548	35	6	13	0	9	10	10	0	0	0	0	2621	21	2600	2621	1188	1433	2548	1154	1394	35	14	21	6	4	2	13	7	6	0	0	0	9	4	5	10	5	5	21	13	8	2536	1147	1389	43	43	35	33	30	0	22	32	27	43
42	602400	7	42007602400	12211	1178735	2154	941	941	0	941	880	61	2154	2154	0	0	2154	2152	2057	91	0	0	0	4	2	2	0	0	0	0	2154	21	2133	2154	1092	1062	2057	1009	1048	91	79	12	0	0	0	0	0	0	0	0	0	4	3	1	2	1	1	21	13	8	2040	999	1041	43	44	29	0	0	0	22	22	34	44
42	602500	7	42007602500	12139	2422702	1451	827	827	0	827	775	52	1451	1451	0	0	1451	1445	1423	20	0	2	0	0	6	6	0	0	0	0	1451	7	1444	1451	622	829	1423	615	808	20	5	15	0	0	0	2	0	2	0	0	0	0	0	0	6	2	4	7	6	1	1416	609	807	54	54	54	0	57	0	0	65	33	54
42	602601	7	42007602601	13359	35294406	4194	1599	1599	0	1599	1549	50	4194	4194	0	0	4194	4172	4142	8	3	16	0	3	22	21	1	0	0	0	4194	24	4170	4194	2073	2121	4142	2052	2090	8	4	4	3	0	3	16	8	8	0	0	0	3	0	3	22	9	13	24	9	15	4132	2047	2085	40	40	38	28	45	0	48	22	29	40
42	602602	7	42007602602	12138	13945867	3830	1276	1276	0	1276	1234	42	3830	3830	0	0	3830	3819	3718	78	1	19	1	2	11	11	0	0	0	0	3830	25	3805	3830	1683	2147	3718	1638	2080	78	33	45	1	1	0	19	6	13	1	0	1	2	1	1	11	4	7	25	13	12	3695	1626	2069	47	47	72	18	53	41	7	8	19	47
42	602701	7	42007602701	12058	25489716	1921	816	816	0	816	772	44	1921	1921	0	0	1921	1913	1861	37	1	3	0	11	8	8	0	0	0	0	1921	27	1894	1921	954	967	1861	914	947	37	21	16	1	1	0	3	3	0	0	0	0	11	10	1	8	5	3	27	20	7	1846	905	941	42	42	46	44	55	0	14	22	20	42
42	602702	7	42007602702	14121	60715196	3822	1467	1467	0	1467	1398	69	3822	3822	0	0	3822	3802	3714	75	1	3	0	9	20	19	1	0	0	0	3822	30	3792	3822	1886	1936	3714	1835	1879	75	40	35	1	1	0	3	0	3	0	0	0	9	5	4	20	5	15	30	14	16	3689	1823	1866	40	40	39	31	35	0	21	13	31	40
42	602800	7	42007602800	12077	5285636	3137	1651	1651	0	1651	1424	227	3137	3137	0	0	3137	3071	2375	654	14	0	0	28	66	63	3	0	0	0	3137	116	3021	3137	1419	1718	2375	1073	1302	654	301	353	14	6	8	0	0	0	0	0	0	28	14	14	66	25	41	116	42	74	2292	1041	1251	40	43	31	27	0	0	24	9	26	43
42	602900	7	42007602900	15020	73758306	3276	1239	1239	0	1239	1169	70	3276	3276	0	0	3276	3241	3219	7	8	3	1	3	35	35	0	0	0	0	3276	22	3254	3276	1662	1614	3219	1633	1586	7	4	3	8	4	4	3	1	2	1	0	1	3	2	1	35	18	17	22	12	10	3202	1625	1577	36	36	13	19	76	51	11	5	13	36
42	603000	7	42007603000	13749	47998462	3397	1227	1227	0	1227	1186	41	3397	3397	0	0	3397	3375	3353	13	5	1	0	3	22	21	1	0	0	0	3397	24	3373	3397	1698	1699	3353	1680	1673	13	5	8	5	3	2	1	0	1	0	0	0	3	1	2	22	9	13	24	8	16	3337	1675	1662	38	38	38	11	51	0	35	12	20	38
42	603100	7	42007603100	12584	15873963	580	222	222	0	222	210	12	580	580	0	0	580	577	575	0	2	0	0	0	3	3	0	0	0	0	580	0	580	580	298	282	575	297	278	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	575	297	278	38	38	0	37	0	0	0	50	0	38
42	603201	7	42007603201	12475	11069355	5079	2036	2036	0	2036	1947	89	5079	5079	0	0	5079	5056	4850	160	8	31	0	7	23	20	3	0	0	0	5079	40	5039	5079	2503	2576	4850	2380	2470	160	90	70	8	5	3	31	13	18	0	0	0	7	3	4	23	12	11	40	16	24	4820	2368	2452	39	40	35	33	25	0	20	28	22	40
42	603202	7	42007603202	12246	28804856	6413	2402	2402	0	2402	2323	79	6413	6413	0	0	6413	6372	6167	181	2	15	0	7	41	37	4	0	0	0	6413	40	6373	6413	3213	3200	6167	3077	3090	181	101	80	2	2	0	15	7	8	0	0	0	7	5	2	41	21	20	40	22	18	6142	3064	3078	40	40	36	32	39	0	35	36	27	40
42	603300	7	42007603300	12140	3584781	4141	1789	1789	0	1789	1731	58	4141	4141	0	0	4141	4115	4010	95	0	8	0	2	26	26	0	0	0	0	4141	27	4114	4141	1915	2226	4010	1861	2149	95	37	58	0	0	0	8	1	7	0	0	0	2	2	0	26	14	12	27	10	17	3992	1856	2136	41	41	16	0	51	0	25	8	14	42
42	603400	7	42007603400	12476	1834857	2145	1103	1103	0	1103	978	125	2145	2145	0	0	2145	2129	2095	27	0	6	0	1	16	16	0	0	0	0	2145	11	2134	2145	1014	1131	2095	986	1109	27	15	12	0	0	0	6	2	4	0	0	0	1	1	0	16	10	6	11	5	6	2084	981	1103	40	40	26	0	24	0	0	24	21	40
42	603500	7	42007603500	12373	1530006	1763	731	731	0	731	687	44	1763	1763	0	0	1763	1736	1636	91	1	4	0	4	27	26	1	0	0	0	1763	13	1750	1763	853	910	1636	795	841	91	40	51	1	1	0	4	2	2	0	0	0	4	2	2	27	13	14	13	8	5	1632	793	839	36	36	41	41	36	0	22	14	13	36
42	603600	7	42007603600	12585	3249387	2290	1026	1026	0	1026	988	38	2290	2290	0	0	2290	2281	2250	29	1	0	0	1	9	9	0	0	0	0	2290	11	2279	2290	1081	1209	2250	1061	1189	29	17	12	1	0	1	0	0	0	0	0	0	1	0	1	9	3	6	11	3	8	2240	1058	1182	44	44	44	90	0	0	19	17	33	44
42	603700	7	42007603700	12586	5923357	4377	1986	1986	0	1986	1900	86	4377	4377	0	0	4377	4359	4315	32	2	6	0	4	18	17	1	0	0	0	4377	25	4352	4377	1995	2382	4315	1969	2346	32	15	17	2	2	0	6	3	3	0	0	0	4	1	3	18	5	13	25	10	15	4293	1960	2333	45	46	30	38	5	0	21	21	31	46
42	603801	7	42007603801	12477	10455972	3052	1079	1079	0	1079	1056	23	3052	3052	0	0	3052	3040	2973	44	2	14	0	7	12	12	0	0	0	0	3052	12	3040	3052	1542	1510	2973	1501	1472	44	25	19	2	1	1	14	4	10	0	0	0	7	4	3	12	7	5	12	6	6	2966	1497	1469	37	38	35	29	36	0	37	12	23	38
42	603802	7	42007603802	14122	10036410	2859	1061	1061	0	1061	1042	19	2859	2859	0	0	2859	2844	2815	12	6	8	0	3	15	15	0	0	0	0	2859	17	2842	2859	1405	1454	2815	1386	1429	12	5	7	6	3	3	8	3	5	0	0	0	3	2	1	15	6	9	17	9	8	2800	1379	1421	42	42	48	38	37	0	22	12	34	42
42	603803	7	42007603803	14123	25347486	3452	1489	1489	0	1489	1430	59	3452	3452	0	0	3452	3432	3419	6	1	4	0	2	20	20	0	0	0	0	3452	12	3440	3452	1726	1726	3419	1708	1711	6	3	3	1	1	0	4	2	2	0	0	0	2	2	0	20	10	10	12	9	3	3408	1700	1708	43	44	41	53	57	0	12	16	36	44
42	603900	7	42007603900	14095	7426777	3373	1509	1509	0	1509	1439	70	3373	3373	0	0	3373	3352	3288	49	0	4	4	7	21	19	2	0	0	0	3373	19	3354	3373	1605	1768	3288	1565	1723	49	25	24	0	0	0	4	0	4	4	2	2	7	2	5	21	11	10	19	6	13	3279	1563	1716	44	44	28	0	37	22	14	18	42	44
42	604000	7	42007604000	12250	1251790	2832	1361	1361	0	1361	1254	107	2832	2832	0	0	2832	2784	2439	313	3	10	0	19	48	43	5	0	0	0	2832	53	2779	2832	1308	1524	2439	1130	1309	313	135	178	3	3	0	10	6	4	0	0	0	19	13	6	48	21	27	53	24	29	2402	1114	1288	36	39	21	23	38	0	7	5	20	40
42	604100	7	42007604100	15091	1390978	3156	1748	1748	0	1748	1461	287	3156	3156	0	0	3156	3101	2590	470	1	17	0	23	55	52	3	0	0	0	3156	57	3099	3156	1502	1654	2590	1238	1352	470	225	245	1	1	0	17	6	11	0	0	0	23	8	15	55	24	31	57	30	27	2567	1223	1344	39	43	24	34	48	0	33	14	30	43
42	604200	7	42007604200	13750	1202524	1781	990	990	0	990	880	110	1781	1781	0	0	1781	1755	1628	101	2	8	1	15	26	18	4	1	3	0	1781	32	1749	1781	861	920	1628	773	855	101	56	45	2	1	1	8	5	3	1	1	0	15	11	4	26	14	12	32	22	10	1610	761	849	45	47	35	62	27	45	30	23	30	47
42	604300	7	42007604300	12249	4482819	2631	1211	1211	0	1211	1029	182	2631	2631	0	0	2631	2603	1796	795	2	5	2	3	28	28	0	0	0	0	2631	33	2598	2631	1253	1378	1796	879	917	795	356	439	2	0	2	5	2	3	2	2	0	3	3	0	28	11	17	33	15	18	1768	867	901	35	40	24	31	42	41	3	15	31	40
42	604400	7	42007604400	12247	698328	605	322	322	0	322	284	38	605	605	0	0	605	594	592	0	1	0	0	1	11	11	0	0	0	0	605	6	599	605	298	307	592	288	304	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	11	9	2	6	4	2	592	288	304	43	43	0	49	0	0	33	6	19	43
42	604500	7	42007604500	12248	2138713	3456	1787	1787	0	1787	1449	338	3456	3456	0	0	3456	3382	526	2843	3	2	2	6	74	58	16	0	0	0	3456	30	3426	3456	1481	1975	526	225	301	2843	1211	1632	3	1	2	2	0	2	2	2	0	6	4	2	74	38	36	30	13	17	518	223	295	35	41	35	59	46	43	6	12	47	41
42	604600	7	42007604600	12587	2568754	3476	1721	1721	0	1721	1616	105	3476	3476	0	0	3476	3434	2999	420	2	7	0	6	42	42	0	0	0	0	3476	37	3439	3476	1552	1924	2999	1366	1633	420	161	259	2	1	1	7	2	5	0	0	0	6	3	3	42	19	23	37	18	19	2972	1354	1618	45	50	19	21	34	0	18	11	17	50
42	604700	7	42007604700	13748	709176	1566	802	802	0	802	746	56	1566	1566	0	0	1566	1553	1431	110	0	7	0	5	13	13	0	0	0	0	1566	11	1555	1566	728	838	1431	668	763	110	46	64	0	0	0	7	3	4	0	0	0	5	3	2	13	8	5	11	5	6	1424	667	757	42	45	27	0	26	0	5	36	26	45
42	604800	7	42007604800	14094	10342696	4723	2033	2033	0	2033	1973	60	4723	4723	0	0	4723	4704	4611	88	0	4	0	1	19	19	0	0	0	0	4723	17	4706	4723	2212	2511	4611	2165	2446	88	36	52	0	0	0	4	2	2	0	0	0	1	0	1	19	9	10	17	7	10	4600	2160	2440	42	43	22	0	52	0	25	67	49	43
42	604901	7	42007604901	14007	25361260	3974	1676	1676	0	1676	1592	84	3974	3974	0	0	3974	3956	3839	98	1	11	2	5	18	17	1	0	0	0	3974	29	3945	3974	1890	2084	3839	1828	2011	98	45	53	1	0	1	11	6	5	2	1	1	5	2	3	18	8	10	29	14	15	3819	1818	2001	42	42	43	18	33	78	22	19	24	42
42	604902	7	42007604902	13751	9002717	5099	2183	2183	0	2183	2120	63	5099	5099	0	0	5099	5073	4986	58	0	28	0	1	26	26	0	0	0	0	5099	21	5078	5099	2419	2680	4986	2358	2628	58	30	28	0	0	0	28	15	13	0	0	0	1	0	1	26	16	10	21	8	13	4967	2351	2616	42	42	38	0	25	0	16	19	34	42
